	id	aspect	direct	factual	opinion	comp	question	dataset
4897	33542	8	1	8	1	1	Which is better:psp or xbox 360?	o
4898	33543	8	1	8	1	1	Which is better m&ms or skittles?	o
4899	33544	8	1	8	1	1	Why is Nakid Industries better than Skin Industries?	o
4900	33545	8	1	8	1	1	Who would win in a fight with each other, Captain Kirk from 1966 or Han Solo from 1983?	o
4901	33546	8	1	8	1	1	do you prefer tampons or pads?	o
4902	33547	8	1	8	1	1	Should god be loved more than love for parents or family?	o
4903	33548	8	1	8	1	1	IM CONFUSED, which came first the chicken or the egg?	o
4904	33549	8	1	8	1	1	Which is better, dvd+r or dvd-r, why?	o
4905	33550	8	1	8	1	1	Who is hotter, indians or persians?	o
4906	33551	8	1	8	1	1	who is better detroit or spurs?	o
4907	33552	8	1	8	1	1	Who would you rather have as your coach - Bobby Bowden or Joe Paterno?	o
4908	33553	8	1	8	1	1	Do you think drums are easier to play than other instruments?	o
4909	33554	8	1	8	1	1	who should i keep in my keeper league.Larry johnson or santana moss?	o
4910	33555	8	1	8	1	1	Would you recommend buying a XBOX 360 or repairing my PS2?	o
4911	33556	8	1	8	1	1	Are yahoo maps or google maps better?	o
4912	33557	8	1	8	1	1	Which is better, mulch or rock?	o
4913	33558	8	1	8	1	1	Who is bigger, Yahoo or Google?	o
4914	33559	8	1	8	1	1	who would prefer to date omarion or marcus houston?why?	o
4915	33560	8	1	8	1	1	Which gets dirtier when you wear it, the inside or outside of a sock?	o
4916	33561	8	1	8	1	1	which is better used car or new car for a new driver?	o
4917	33563	8	1	8	1	1	Who do you like more,superman or spideman and why?	o
4918	33564	8	1	8	1	1	Who is tougher, Brett Favre or Lance Armstrong?	o
4919	33565	8	1	8	1	1	Would men prefer their partner 10 lbs underweight or overweight, super toned or a less toned?	o
4920	33566	8	1	8	1	1	what came first, the chicken or the egg? why?	o
4921	33567	8	1	8	1	1	who would win in a fight godzilla or king kong and why?	o
4922	33568	8	1	8	1	1	Should I get the 360 or PS3?	o
4923	33569	8	1	8	1	1	is it better to lease or buy a car?	o
4924	33570	8	1	8	1	1	Who would you prefer: a kind-hearted, encouraging fellow with a lot ofproblems at home or ...?	o
4925	33571	8	1	8	1	1	What do you prefer : result-oriented hard-work or instictive brilliance?	o
4926	33572	8	1	8	1	1	Is the view of Niagara Falls better from the American or the Canadian side?	o
4927	33573	8	1	8	1	1	should i get a nissan 350 z or an infiniti g35?	o
4928	33574	8	1	8	1	1	Which is better Intel Centrino or Pentium for note book?	o
4929	33575	8	1	8	1	1	Which is better - Yahoo or Google??	o
4930	33577	8	1	8	1	1	What do you save for first - home or retirement?	o
4931	33578	8	1	8	1	1	which is better Bond's Aston Martin or Batman's Bat Mobile?	o
4932	33579	8	1	8	1	1	what the different between Linux and Microsoft?	o
4933	33580	8	1	8	1	1	If you were to choose between a video IPOD or PSP which would you choose? ( personally, PSP)?	o
4934	33581	8	1	8	1	1	What would the drawbacks/benfits be to making French toast with egg alternatives (Egg Beaters, etc)	o
4935	33582	8	1	8	1	1	"which is better ""Pie"" vs ""Tart""?"	o
4936	33583	8	1	8	1	1	What are the advantages and disadvantages to using a griddle instead of a cast-iron skillet?	o
4937	33584	8	1	8	1	1	"What is the difference between ""Mongolian Grill"" and ""Hibachi""?"	o
4938	33585	8	1	8	1	1	What is more difficult to make: beer or wine?	o
4939	33586	8	1	8	1	1	Should a Pound Cake be stored in the fridge or the freezer?	o
4940	33587	8	1	8	1	1	In what way is kosher chicken different from brined chicken in terms of salt absorbtion?	o
4941	33588	8	1	8	1	1	What's the functional different between a skillet and a saute pan?	o
4942	33589	8	1	8	1	1	What is the difference between grape and cherry tomatoes?	o
4943	33590	8	1	8	1	1	"What is the difference between caramelized onions and ""crispy onions""?"	o
4944	33591	8	1	8	1	1	Should I buy steel or ceramic knives?	o
4945	33592	8	1	8	1	1	What's the difference between gazpacho and normal soups?	o
4946	33593	8	1	8	1	1	What is the difference between good quality chocolate and cheap chocolate?	o
4947	33594	8	1	8	1	1	Will microwaving lemons make them easier or more efficient to juice?	o
4948	33595	8	1	8	1	1	What is silken tofu compared to regular tofu and how do you use it?	o
4949	33596	8	1	8	1	1	What is the difference between quick bread and cake?	o
4950	33597	8	1	8	1	1	What is the difference between risotto rice and paella rice?	o
4951	33598	8	1	8	1	1	What's the difference in baking bread in a loaf pan vs. in a Dutch oven?	o
4952	33599	8	1	8	1	1	What is the difference between pizza sauce and spaghetti sauce?	o
4953	33600	8	1	8	1	1	Which method of preparation would produce a more tender and juicier steak, grilling or broiling?	o
4954	33601	8	1	8	1	1	What are the benefits of vinaigrette vs. pouring oil and vinegar separately on salad?	o
4955	33602	8	1	8	1	1	What are the pros and cons of coarse and fine coffee ground?	o
4956	33603	8	1	8	1	1	What's best: boil eggs in advance or just before use?	o
4957	33604	8	1	8	1	1	Which to choose to refreeze or to refrigerate?	o
4958	33606	8	1	8	1	1	What is the lesser evil, degassing too early or too late?	o
4959	33607	8	1	8	1	1	What is the difference between a wilted salad and a massaged salad?	o
4960	33608	8	1	8	1	1	To achieve maximum flavour is it better to cut or tear basil leaves?	o
4961	33609	8	1	8	1	1	"What is the difference between ""vanilla"" and ""Mexican vanilla"""	o
4962	33610	8	1	8	1	1	Which is better Turkish delight: cornstarch or gelatine?	o
4963	33611	8	1	8	1	1	What's the difference between pink tea and other types of tea?	o
4964	33612	8	1	8	1	1	Ceramic vs Stainless Steel in coffee mugs which is better	o
4965	33613	8	1	8	1	1	What are the differences between Big Chicken vs Small Chicken: weight and stuffing volume ratios	o
4966	33614	8	1	8	1	1	What is the difference between Milk Chocolate and Dark Chocolate?	o
4967	33616	8	1	8	1	1	Would using milk powder better than fresh milk when poaching?	o
4968	33617	8	1	8	1	1	Why does Chinese food reheats better on stove than in microwave?	o
4969	33618	8	0	8	1	1	What are the benefits, if any, of using a pizza stone in a toaster oven?	o
4970	33619	8	1	8	1	1	Raw meat or prepared food? Which lasts longer? - Short term	o
4971	33620	8	1	8	1	1	Which is better Deep frying - beer batter vs. bread crumbs	o
4972	33621	8	1	8	1	1	Which diploma, ATCL or dipABRSM	o
4973	33622	8	1	8	1	1	Is it easier to play on a Grand Piano than an Upright Piano?	o
4974	33623	8	1	8	1	1	Why is a grand piano better than an upright piano?	o
4975	33624	8	1	8	1	1	What are the differences between coated drumheads and clear drumheads?	o
4976	33625	8	1	8	1	1	Pushing a tube amp : is it better use the channel volume or master volume?	o
4977	33626	8	0	8	1	1	Which interface to choose for connecting my electric guitar to the computer?	o
4978	33627	8	1	8	1	1	Which is better for Piano--Sight Read vs Memorising	o
4979	33628	8	1	8	1	1	Which is better guitar practice: more often but less time or once in a few days but for a few hours?	o
4980	33630	8	1	8	1	1	What are the benefits and drawbacks of active pickups?	o
4981	33631	8	1	8	1	1	What is the difference between male head voice and falsetto?	o
4982	33632	8	1	8	1	1	Is the alto recorder any 'quieter' than the soprano?	o
4983	33633	8	1	8	1	1	What are the benefits and drawbacks of the Floyd Rose SpeedLoader tremolo system?	o
4984	33634	8	0	8	1	1	How do you choose which acoustic piano to buy?	o
4985	33635	8	1	8	1	1	What is ideal to learn first - scales or chords?	o
4986	33636	8	1	8	1	1	What's the difference between alnico and ceramic pickups?	o
4987	33637	8	1	8	1	1	What's the difference between genre and style?	o
4988	33638	8	1	8	1	1	What are Advantages/Disadvantages of a line out compared to a close mic system	o
4989	33639	8	1	8	1	1	Why do wooden woodwinds sound better than plastic?	o
4990	33640	8	1	8	1	1	What is the difference between Overdrive and Distortion?	o
4991	33641	8	1	8	1	1	Is True Bypass better than Buffered Bypass? Is it possible to be neither?	o
4992	33642	8	1	8	1	1	What are the advantages of WAV vs. MP3?	o
4993	33643	8	0	8	1	1	"What are the pros/cons of the ""tuning-in-slide"" method of trombone design?"	o
4994	33644	8	1	8	1	1	Learning guitar, should I start at low end or high end?	o
4995	33645	8	1	8	1	1	What are the advantages and disadvantages of Xponent and Torq vs a Traktor S4 and Traktor Pro 2?	o
4996	33646	8	1	8	1	1	Which one has more impact on the sound, the string or the body?	o
4997	33647	8	0	8	1	1	Starting piano - which instrument to choose?	o
4998	33648	8	1	8	1	1	What's the difference between a junior guitar and a normal guitar?	o
4999	33649	8	1	8	1	1	"What's the difference between ""modal music"" and ""tonal music""?"	o
5000	33650	8	1	8	1	1	Is it better to play the keyboard standing or sitting?	o
5001	33651	8	1	8	1	1	What distinguishes Rock-n-roll from Rhythm-n-Blues?	o
5002	33652	8	1	8	1	1	what's the difference between light rosin and dark rosin?	o
5003	33653	8	1	8	1	1	Do you prefer conciseness or readability in your code?	o
5004	33654	8	1	8	1	1	Which is best for learning how to do a certain thing: writing your own or looking at someone else's?	o
5005	33655	8	1	8	1	1	What are Pros and cons for open or close sourcing niche type products	o
5006	33656	8	1	8	1	1	What do you look at first: the code or the design?	o
5007	33657	8	1	8	1	1	Which is better Java or C++ for university CS courses?	o
5008	33658	8	0	8	1	1	What keymap do you prefer in ReSharper?	o
5009	33659	8	1	8	1	1	How is Agile different from XP?	o
5010	33660	8	1	8	1	1	Which is better Installer or Portable	o
5011	33661	8	1	8	1	1	What are the main advantages and disadvantages of LL and LR parsing?	o
5012	33662	8	1	8	1	1	Which is better ASP.Net or WPF(C#)?	o
5013	33663	8	1	8	1	1	Is developing With Ruby/Rails Easier, Faster Than Developing With PHP/CakePHP?	o
5014	33664	8	1	8	1	1	Is embedded programming closer to electrical engineering or software development?	o
5015	33665	8	1	8	1	1	Should I use a single platform for common services or modularize them?	o
5016	33666	8	1	8	1	1	What is the difference between WCF service and a simple Web service in developing using .NET Framework?	o
5017	33667	8	1	8	1	1	Should APIs be in en_US or en_GB or both?	o
5018	33668	8	1	8	1	1	When is it more productive to build your own framework than to use an existing one?	o
5019	33669	8	1	8	1	1	Windows Phone 7 dev: C# or silverlight for a simple app? Which is better	o
5020	33670	8	1	8	1	1	What are is better programming skills, problem solving genius or language guru?	o
5021	33671	8	1	8	1	1	What should I choose Staying techie or going the MBA way?	o
5022	33672	8	1	8	1	1	What should be first - functionality or design?	o
5023	33674	8	0	8	1	1	What are Pros and cons of working remotely / from home	o
5024	33675	8	1	8	1	1	What differentiates the exceptional programmers from the really good ones?	o
5025	33676	8	1	8	1	1	What should come first: testing or code review?	o
5026	33677	8	1	8	1	1	Is Flash really superior to Java applets?	o
5027	33678	8	1	8	1	1	How to differentiate between trivial and non-trivial software?	o
5028	33679	8	1	8	1	1	Why should we NOT do frequent deployment in PROD or to test server?	o
5029	33680	8	0	8	1	1	What are the advantages and disadvantages to using your real name online?	o
5030	33682	8	0	8	1	1	What are good and free unit-testing alternatives to Telerik's JustMock	o
5031	33683	8	1	8	1	1	Does Eclipse or Netbeans offer better support for JavaFX development?	o
5032	33684	8	1	8	1	1	What are Advantages of Ubuntu LTS versions over regular Ubuntu?	o
5033	33685	8	1	8	1	1	What are the benefits of a dual-core CPU over a quad-core in a desktop PC?	o
5034	33686	8	1	8	1	1	what's the difference between x58 and x86 architectures?	o
5035	33687	8	1	8	1	1	What is Windows 7 performance compared to XP	o
5036	33688	8	1	8	1	1	Which is better Wireless PCI Card vs Wireless Bridge?	o
5037	33689	8	1	8	1	1	What are the feature differences between Windows 7 Enterprise and Ultimate?	o
5038	33690	8	1	8	1	1	Is writing dvd's at a lower speed better for reliability?	o
5039	33691	8	1	8	1	1	Which is better Windows 7 + lang pack versus national version?	o
5040	33692	8	1	8	1	1	Is free security software as good as paid security software?	o
5041	33693	8	1	8	1	1	What should I choose New Macbook Pro 500gb: 5400rpm vs 7200rpm	o
5042	33694	8	1	8	1	1	What are the features of Windows Live Movie Maker vs. Windows XP Movie Maker	o
5043	33695	8	1	8	1	1	What is Silverlight and how is different from flash? Why should I install it?	o
5044	33696	8	0	8	1	1	Are On-Screen Keyboards Really More Secure?	o
5045	33697	8	1	8	1	1	What are advantages of Cd Burning Software vs built in Windows CD Burner	o
5046	33698	8	1	8	1	1	Which is better Windows 7 RTM 32Bit vs 64Bit (with 4GB RAM)	o
5047	33699	8	1	8	1	1	Windows 7: Should I Install 64-bit or 32-bit Version? (x64 vs x86)	o
5048	33700	8	1	8	1	1	What to choose Memory sticks, 32 and 64 Bit OS	o
5049	33701	8	1	8	1	1	What are the advantages of symlinks over hard links and viceversa?	o
5050	33702	8	1	8	1	1	Install software: which to choose .msi or .exe?	o
5051	33703	8	1	8	1	1	What are the difference between i7 920 and 940 processors in real-life use?	o
5052	33704	8	1	8	1	1	SSD raid array, should I pick 0 or 5?	o
5053	33705	8	1	8	1	1	Which should I install first, Windows XP or Windows 7?	o
5054	33706	8	1	8	1	1	Is it better to dual-boot or run a VM?	o
5055	33707	8	1	8	1	1	What has more impact on performance: Readyboost or paging file on a system with 2GB RAM?	o
5056	33708	8	1	8	1	1	Which is better Intel Celerdon D 351 3.2Ghz or AMD Athlon 64 3200+	o
5057	33709	8	1	8	1	1	What are the differences between Lotus Symphony and OpenOffice.Org?	o
5058	33710	8	1	8	1	1	What is the difference between the always-reloading and not-so-often-reloading websites?	o
5059	33711	8	1	8	1	1	What is the difference between Unix and Linux?	o
5060	33712	8	1	8	1	1	Should I use NUMA or SMP with Vista 64-bit?	o
5061	33713	8	1	8	1	1	Choosing between two video cards: nVidia GTS240/250 vs. ATI HD4870 which is better	o
5062	33714	8	1	8	1	1	What's the difference between an Intel Celeron and an Intel Pentium processor	o
5063	33715	8	1	8	1	1	Intel CPU: Core 2 Duo vs. Xeon Dual Core. Which is faster?	o
5064	33716	8	1	8	1	1	which is better Bluetooth versus Wireless for VoIP	o
5065	33717	8	1	8	1	1	What's the difference between /etc/bash.bashrc and ~/.bashrc? Which one should I use?	o
5066	33718	8	1	8	1	1	Which is better VISE or InstallerMaker for Snow Leopard?	o
5067	33719	8	1	8	1	1	What's better Ghost or Virtualization?	o
5068	33720	8	1	8	1	1	Which is better Integrated Graphics vs Dedicated Video Card on laptops	o
5069	33721	8	1	8	1	1	How good is the old NEC Multisync 2180UX compared to todays panels?	o
5070	33722	8	1	8	1	1	"Mac OS: ""Minimize"" vs ""Hide"" - what's the difference?"	o
5071	33723	8	1	8	1	1	Any ideas on which is better? MS One Care or Spyware Doctor?	o
5072	33724	8	1	8	1	1	Which one to choose Minimalistic Linux or opensolaris HOST suitable for VM Guests	o
5073	33725	8	1	8	1	1	Is SSD better than Superfetch?	o
5074	33726	8	1	8	1	1	Which is better WiFi vs. Wireless	o
5075	33727	8	1	8	1	1	Which Shanghai airport is convenient for city center? Hongqiao or Pudong?	o
5076	33728	8	1	8	1	1	Who would win Biathlon World Cup in Russia: Sochi or Khanty-Mansiysk?	o
5077	33729	8	1	8	1	1	It is cheaper to buy the whole trip or leg by leg?	o
5078	33730	8	1	8	1	1	What should I choose Weekend in Turin or Genova?	o
5079	33731	8	1	8	1	1	Which is better for Mexico to Tierra de Fuego, bus or own car?	o
5080	33732	8	1	8	1	1	Getting to Cappadocia: Nevsehir or Kayseri Airport? Which is better	o
5081	33733	8	1	8	1	1	Market economy: Why air is cheaper than train?	o
5082	33734	8	1	8	1	1	Which is better simple phone for US-only use: GSM 850/1900, or CDMA/IS-95?	o
5083	33735	8	1	8	1	1	Is it cheaper to book Dutch train tickets online in advance compared to paying on the day?	o
5084	33736	8	1	8	1	1	which is better Car rental with baby seats: is it better to carry seats or rent seats?	o
5085	33737	8	1	8	1	1	which car rental should I pay now or pay later?	o
5086	33738	8	1	8	1	1	Is it better to ask a question in English or Japanese if you are expecting a reply in English?	o
5087	33739	8	1	8	1	1	Is it easier to unlock my phone and have it activated with a local provider in another country or to buy a local pay and talk phone?	o
5088	33740	8	1	8	1	1	Is it better to ship bicycle from Egypt to Leipzig, Germany or to buy/rent one?	o
5089	33741	8	1	8	1	1	Which is better New York airports: JFK or EWR for brief stopover	o
5090	33742	8	1	8	1	1	is it better to buy alcohol duty-free or in US?	o
5091	33743	8	1	8	1	1	Which is better in Alaska, from Anchorage to Fairbank, car/hotel vs MotorHome	o
5092	33744	8	1	8	1	1	Which is better in Japan: Car rental vs public transport	o
5093	33745	8	1	8	1	1	Which airport has better connections with the Wellcome Trust Genome Campus in Hinxton, Stansted or Cambridge?	o
5094	33746	8	1	8	1	1	Are flights (generally) cheaper on Friday the 13th, compared to regular Fridays or 13ths?	o
5095	33747	8	1	8	1	1	Which is better Ferrying Icelandic rental car vs renting on Faroe Islands	o
5096	33748	8	1	8	1	1	Will the traffic and parking be easier in York on a week day or a weekend?	o
5097	33749	8	1	8	1	1	On a trip to Belgium, should I stay in Bruges or Ghent?	o
5098	33750	8	1	8	1	1	Is train or bus cheaper in Austria?	o
5099	33751	8	1	8	1	1	Train from Budapest to Zagreb - buy in advance or at the train station? Which is better	o
5100	33753	8	1	8	1	1	Which is more convenient in Hong Kong ? Stroller or baby sling?	o
5101	33754	8	1	8	1	1	Why is Diet Coke more expensive than regular Coca-Cola and other soft drinks in Indonesia?	o
5102	33755	8	1	8	1	1	Why are round-trip car rentals much cheaper than one-way car rentals?	o
5103	33756	8	1	8	1	1	"What's the difference in content and focus between ""Wallpaper*"" guidebooks and others?"	o
5104	33757	8	1	8	1	1	In London, it is better to do sight-seeing in the morning or the afternoon?	o
5105	33758	8	1	8	1	1	Are there any (dis)advantages to homestay in Ealing as opposed to a Zone 2 area in London?	o
5106	33759	8	1	8	1	1	Why is Mumbai - London - Dallas - Denver more expensive than Bangalore - Mumbai - London - Dallas - Denver?	o
5107	33760	8	1	8	1	1	Is an open-ended ticket more practical than a one-way ticket for touring China?	o
5108	33761	8	1	8	1	1	From Brussels to Rotterdam: Intercity or Thalys which is better	o
5109	33762	8	1	8	1	1	Is internal train travel in France cheaper on day, or when pre-booked from UK?	o
5110	33763	8	1	8	1	1	Is Paying by credit card while overseas in US dollars cheaper or in the local currency?	o
5111	33764	8	1	8	1	1	Which is a better layover: Dubai or Doha	o
5112	33765	1	1	8	1	1	What is better to stay at the airport for my 8-hour layover in Tocumen, or spend a few hours in Panama City?	o
5113	33766	8	1	8	1	1	For fear of flying is drinking alcohol a healthier option than pills?	o
5114	33767	8	1	8	1	1	Which is better Palm Treo 650 or the Blackberry 7100 or 8700?	o
5115	33768	8	1	8	1	1	Which is better Plasma or LCD?	o
5116	33769	8	1	8	1	1	Is it better to pay down high balance on credit cards or pay off car payment prior to mortgage app?	o
5117	33770	8	1	8	1	1	Which was earlier a chicken or an egg?	o
5118	33771	8	1	8	1	1	What do you think will be better; Xbox360 or PS3. Please support answer with facts.?	o
5119	33772	8	1	8	1	1	which is better disney world or unirevsal studios?	o
5120	33773	8	1	8	1	1	What’s better la rush or need for speed most wanted?	o
5121	33774	8	1	8	1	1	Are plasma or LCD TV sets better? And why? Thanks.?	o
5122	33775	8	1	8	1	1	who has more lust men or women ?	o
5123	33776	8	1	8	1	1	Which sounds more impressive, MD or PhD?	o
5124	33777	8	1	8	1	1	Would you use a Gigabit lan or an optical lan?	o
5125	33778	8	1	8	1	1	Which came frist egg or the hen in the world?	o
5126	33779	8	1	8	1	1	Which do you like better: Halo or Halo 2?	o
5127	33780	8	1	8	1	1	which is better dell or apple?	o
5128	33781	8	1	8	1	1	What is better a 64 bit processor or two 32 bit processors???	o
5129	33782	8	1	8	1	1	Who is better Aniston or Jolie?	o
5130	33783	8	1	8	1	1	Is wool clothing really aways better than cotton for the cold?	o
5131	33784	8	1	8	1	1	Is The Cobert Report or The Today Show with Jon Stewart better?	o
5132	33785	8	1	8	1	1	Jessica or Halle who's hotter??	o
5133	33786	8	1	8	1	1	Is priming mini's in white or black best for amateur painters?	o
5134	33787	8	1	8	1	1	Do you think Good Charlotte or Simple Plan is better?	o
5135	33788	8	1	8	1	1	Is Blatent Racism Stronger in the North or the South.?	o
5136	33789	8	1	8	1	1	which one is better benz or BMW   ???	o
5137	33790	8	1	8	1	1	What better Charging your IPOD video w/ usb2.0 or with a home charger?	o
5138	33791	8	1	8	1	1	Which is better Limewire or Bearshare?	o
5139	33792	8	1	8	1	1	I can't decide what restaurant to take my parents to, cheesecake factory or claim jumpers? Its their 50th HELP	o
5140	33793	8	1	8	1	1	Which search engine is better? Yahoo or Google?	o
5141	33794	8	1	8	1	1	Is it better to buy a condo or a house in Las Vegas?	o
5142	33795	8	1	8	1	1	what is better? Playboy or Hustler?	o
5143	33796	8	1	8	1	1	miele asko bosch dishwasher - which one too choose?  looking for quality, functionality.?	o
5144	33799	8	1	8	1	1	Which is better? GiganticURL or TinyURL?	o
5145	33800	8	1	8	1	1	Who is better Shah Rukh or Aamir Khan?	o
5146	33801	8	1	8	1	1	what is most important love or lover?	o
5147	33803	8	1	8	1	1	is Palm X better than Palm T5?	o
5148	33804	8	1	8	1	1	which artist do u like better 3 doors down or nofx?	o
5149	33805	8	1	8	1	1	Which is faster, and African or European swallow? Also, how can either carry a cocunut?	o
5150	33806	8	1	8	1	1	What do you prefer : easy questions or difficult ones that challenge you?	o
5151	33807	8	1	8	1	1	What is better, an iPod or a Dell DJ, and why?	o
5152	33808	8	1	8	1	1	What planes are best, Boeing or Airbus?	o
5153	33809	8	1	8	1	1	Who rocks harder Bon Jovi or the Scorpions?	o
5154	33810	8	1	8	1	1	Which do you think is better? 'SIMS Bustin Out' or the sims 2 (GBA)?	o
5155	33812	8	1	8	1	1	Which was better?  Sam Raimi's Spider-Man or Christopher Nolan's Batman Begins?	o
5156	33813	8	1	8	1	1	Would you rather have bendy straws for hair or crayons for fingers?	o
5157	33814	8	1	8	1	1	what is the difference between hardcore and softcore porn?	o
5158	33815	8	1	8	1	1	Who are you closer to your dad or your mom?	o
5159	33816	8	1	8	1	1	what do u like more during christmas the presents or family?	o
5160	33817	8	1	8	1	1	Who do you like better, Dakota Fanning, or Cameron Bright? Why?	o
5161	33818	8	1	8	1	1	which one is better....yahoo search or google search and why?	o
5162	33819	8	1	8	1	1	Who is the best batsman Brain Lara or Sachin Tendulkar?	o
5163	33820	8	1	8	1	1	who is the strongest hulk or superman?	o
5164	33821	8	1	8	1	1	What do guys like better for a gift; a wallet or a shirt?	o
5165	33822	8	1	8	1	1	Verizon Wireless or Cingular wireless which is the best?	o
5166	33824	1	1	8	1	1	Who is the more powerful Jedi, Obi Wan or Aniken?	o
5167	33825	8	1	8	1	1	Who would win in a fight, a Samurai or a Ninja?	o
5168	33826	8	1	8	1	1	For cheap ATA/IDE drives, is it better to get a SATA adapter or a IDE/PCI card?	o
5169	33827	8	1	8	1	1	Should I buy a PS2 or original Xbox?	o
5170	33829	8	1	8	1	1	Which is more healthier to eat; hardboiled eggs or scrambled?	o
5171	33830	8	1	8	1	1	do women prefer hair or bald men?	o
5172	33831	8	1	8	1	1	who came first on earth a man or a woman???????	o
5173	33832	8	1	8	1	1	Who cooks best, men or women?	o
5174	33833	8	1	8	1	1	Why the basketball is better than the football?	o
5175	33834	8	1	8	1	1	Do you prefer a real Christmas tree or a fake one?	o
5176	33835	8	1	8	1	1	which is better psp or ps2?	o
5177	33836	8	1	8	1	1	which is better plasma or LCD big screen tvs?	o
5178	33837	8	1	8	1	1	I'm in the market for a new laptop... should I go with a Powerbook or a Vaio FJ series?	o
5179	33838	8	1	8	1	1	Is a good sex life more important than communication in a relationship?	o
5180	33839	8	0	8	1	1	Which onlite site is best for meeting BBW Woman who are looking for friendship?	o
5181	33840	8	1	8	1	1	Who seems more guilty?   O.J. Simpson or Michael Jackson?	o
5182	33841	8	1	8	1	1	is beer or coke worse 4 u 2 drink in a long term acount?	o
5183	33842	8	1	8	1	1	which came first? Chicken or the egg?	o
5184	33843	8	1	8	1	1	which one you prefer Windows or Linux?	o
5185	33844	8	1	8	1	1	Which chocolate is more popular with woman..dark or milk? and why?	o
5186	33845	8	1	8	1	1	What country is a better place to live, the USA or Canada and why?	o
5187	33846	8	1	8	1	1	Why would a laptop be better than a desktop?	o
5188	33847	8	1	8	1	1	Who do you prefer to work with: energetic, excited, briiliant young people or experienced, knowledgable older?	o
5189	33848	8	1	8	1	1	Who are more intelligent men or woman(i think we know the answer)?	o
5190	33849	8	1	8	1	1	Who's better, Adam Vinatieri or David Akers?	o
5191	33850	8	1	8	1	1	What is a better gift for a 25 year old guy: A hunting rifle or an Xbox?	o
5192	33851	8	1	8	1	1	Cross Country Road Trip.  Who do you sit next to? CHARO or PAULY SHORE?	o
5193	33852	8	1	8	1	1	which do u like more -coffee or tea?	o
5194	33853	8	1	8	1	1	Which company is better overall--Google or Yahoo?	o
5195	33854	8	1	8	1	1	Should I have a chineese girl friend or Italian GF?	o
5196	33855	8	1	8	1	1	"which one is more delicious ""khinkali"" or ""khachapuri""?"	o
5197	33856	8	1	8	1	1	which is more usefull ASP or PHP?	o
5198	33857	8	1	8	1	1	What's better...a ham sandwhich or a grilled cheese sandwhich?	o
5199	33859	8	1	8	1	1	David Letterman or Jay Leno. Who is more funny?	o
5200	33860	8	1	8	1	1	Will Xbox 360 or Playstation 3 win the next generation console-war and why?	o
5201	33861	8	1	8	1	1	what is more important, being right, or being compassionate?	o
5202	33862	8	1	8	1	1	what tastes better--octopus or crabs?	o
5203	33863	8	1	8	1	1	Which do you prefer, Weezer  or System of A Down?	o
5204	33864	8	1	8	1	1	Which is a better vehicle:BMW or Audi?	o
5205	33865	8	1	8	1	1	Which one you prefer ATI or Geforce?	o
5206	33866	8	1	8	1	1	Which is more difficult? Skiing or snowboarding?	o
5207	33867	8	1	8	1	1	who's better, Omarion or Mario?	o
5208	33868	8	1	8	1	1	Who was the first first move? guyz or galz?	o
5209	33869	8	1	8	1	1	Which one is better - AMD Turion64 or Intel Pentium 4?	o
5210	33870	8	1	8	1	1	would you buy your 16 yr old a new car, or an old car with character?	o
5211	33871	8	1	8	1	1	Apple vs Microsoft - which do you like better?	o
5212	33872	8	1	8	1	1	Is it better to use hot water or cold with the garbage disposal running?	o
5213	33873	8	1	8	1	1	Who has a more flexible license Yahoo Maps, or Google Maps?	o
5214	33874	8	1	8	1	1	ARNOLD(TERMINATER) or SYLVESTER STALONE (RAMBO)? whoz best ?why?	o
5215	33875	8	1	8	1	1	What is the difference between AGP and PCI graphics cards?	o
5216	33876	8	1	8	1	1	what is the best tv to buy, lcd or plasma?	o
5217	33877	8	1	8	1	1	do you think that neon or baby blue would be best to paint a wall?	o
5218	33878	8	1	8	1	1	what would you buy? a nokia 6101 or a samsung x640?	o
5219	33879	8	1	8	1	1	Which is better Opera or Firefox?	o
5220	33880	8	1	8	1	1	Is cell reception better with cloud cover, or a clear sky?	o
5221	33881	8	1	8	1	1	Which is better yu-gi-oh or pokemon?	o
5222	33882	8	1	8	1	1	Should we buy a Prius (hybrid) or a Honda Accord?	o
5223	33883	8	1	8	1	1	What should i get...sirius or XM satellite radio?  Or neither?	o
5224	33884	8	1	8	1	1	Who came Chicken or egg first?	o
5225	33885	8	0	8	1	1	Do you think s2000 is a good car?	o
5226	33887	8	1	8	1	1	Which is a better belief system - to think & analyse before believing or to have blind faith?	o
5227	33888	8	1	8	1	1	Why is google more popular in searching than yahoo?	o
5228	33889	8	1	8	1	1	Which is better, Direct TV or the Dish Network?	o
5229	33890	8	1	8	1	1	Is it better to fly or take a cruise to Amsterdam?	o
5230	33891	8	1	8	1	1	How much better is Playstation 3 than Xbox 360?	o
5231	33892	8	1	8	1	1	Would you rather be smarter or better looking?  Why?	o
5232	33893	8	0	8	1	1	When is the best time to start an herb garden?	o
5233	33894	8	1	8	1	1	Which is better, XMradio or Sirius?	o
5234	33896	8	1	8	1	1	Who do you think is better between Superman & Batman?	o
5235	33897	8	1	8	1	1	What is the difference between Microsoft XP Professional and XP Home Edition?	o
5236	33898	8	1	8	1	1	Which kicker to start this weekend? SF or Rams?	o
5237	33899	8	1	8	1	1	Should I buy an Acura TL or a BMW 325i?	o
5238	33901	8	1	8	1	1	What attracts you more: the cool calm moon or the bright hot sun?	o
