id	aspect	direct	factual	opinion	comp	question	dataset
27102	0	0	0	0	0	If 8 equal masses m are placed at the vertex of the cube what is the net force at the centre of cube when unit mass m is placed at the centre?	q
27103	0	0	0	0	0	If [math]\alpha[/math] and [math]\beta[/math] are roots of equation [math]x^2-2px+2p^4[/math], then what is the maximum value of [math]\alpha^2+\beta^2[/math]?	q
27104	0	0	0	0	0	If a 29 year old woman's voice sounds like in her early 20s or late teens, does she have a baby voice, normal or high pitched voice?	q
27105	0	0	0	0	0	If a batsman hits a ball and the ball splits into two with one half being caught by a fielder and the other going for a six, what would it be?	q
27106	0	0	0	0	0	If a Bollywood movie were made on the life and career of Dhirubhai Ambani, what would be its before interval scene?	q
27107	0	0	0	0	0	If a college, that I have applied to, isn't sending promotional emails or isn't being in contact, does this mean a likely rejection from that college?	q
27108	0	0	0	0	0	"If a cop checked the box ""AM"" instead of ""PM"" for the time of my traffic offense, can I make something of that error in court?"	q
27109	0	0	0	0	0	If a human cell does not have a cell wall, why doesn't it burst?	q
27110	0	0	0	0	0	If a lightning bolt struck the water when I was in the sea, what would happen?	q
27111	0	0	0	0	0	If a mental patient commits a crime from within hospital do they get sent to prison?	q
27112	0	0	0	0	0	If a non resident alien invests in a US investment partnership (aka, hedge fund) how does the federal taxation work?	q
27113	0	0	0	0	0	If a person is a bone marrow match, but refuses to donate, is there any legal action the patient can take?	q
27114	0	0	0	0	0	If a plane is on fire while speeding up on the runway and just over V1, should the captain abort the take off or continue with the rotation?	q
27115	0	0	0	0	0	If a student-run club wants to invite Harsha Bhogle to their event at an engineering college (tier 1), how should they approach or contact him?	q
27116	0	0	0	0	0	If a triangle has two sides of equal length, can we conclude it as an Isosceles triangle?	q
27117	0	0	0	0	0	If a woman has periods every 5 to 6 months, and she is not pregnant, what could be causing this? What can she do to try to make them regular?	q
27118	0	0	0	0	0	"If a woman texts back ""Aw, that's very sweet, thank you"" when you text her about how hot she looks in a photo, are you getting blown off?"	q
27119	0	0	0	0	0	If a women has sex 3 days after her period can she get pregnant?	q
27120	0	0	0	0	0	If an artist drew people in the style of a Disney cartoon and then sold those drawings, would they be violating Disney's intellectual property?	q
27122	0	0	0	0	0	If Batman had vision of Tim's torture what would he do?	q
27123	0	0	0	0	0	If Britain and France did not declare war against Germany, would Hitler have attacked Russia first?	q
27124	0	0	0	0	0	If Cristiano Ronaldo stayed at Manchester United what things could have happened?	q
27125	0	0	0	0	0	If dark matter strongly interacts with matter then is it what waves in a double slit experiment?	q
27126	0	0	0	0	0	If Donald Trump were assassinated right after becoming president, how would it make you feel?	q
27127	0	0	0	0	0	If Donald Trump wins the Presidency, what would you do?	q
27128	0	0	0	0	0	If energy cannot be created. can force be created higher than the energy required?	q
27129	0	0	0	0	0	If everything is relative to each other in this universe, why do we keep the sun to be the reference point and study the solar system and universe relative to it and why not relative to the Earth?	q
27130	0	0	0	0	0	If evolution exists, how will our species structure change in future?	q
27131	0	0	0	0	0	If father in law dont let you phone your wife then what to do?	q
27132	0	0	0	0	0	If gravitational force is maximum on Earth's surface, if we are able to reach the centre of Earth alive, will we come upwards automatically?	q
27133	0	0	0	0	0	If Hillary Clinton wins the election, what approach will she take towards a country like India?	q
27134	0	0	0	0	0	If Hillary Clinton won, what would have been the reason?	q
27135	0	0	0	0	0	If humans evolved from apes, why are there still apes?	q
27136	0	0	0	0	0	If I already own a book in print, can I get it for free on iBooks?	q
27137	0	0	0	0	0	If I am blocked on whatsapp how am I still able to see the profile picture of the person changing?	q
27139	0	0	0	0	0	If I block someone on Instagram will I still see that they liked a picture of a mutual follower?	q
27140	0	0	0	0	0	"If I book a first class AC ticket from IRCTC, do I get a ""coupe (for 2 people)"" or a ""cabin (for 4 people)""?"	q
27141	0	0	0	0	0	If I can't monetize my website with adsense how I can monetize my blog?	q
27142	0	0	0	0	0	If I consumed 1 pint of alcohol, for 5 days in a row, but stopped 4 to 5 days before an etg test will I pass?	q
27143	0	0	0	0	0	If I don't get a job at the end of the PG-DAC course in C-DAC, Banglore, is my C-DAC course completion certificate considered in getting me an off-campus job?	q
27144	0	0	0	0	0	If I don't opt maths in class 11th can I still give SAT exam?	q
27145	0	0	0	0	0	If I earn 100 crore in 2015 and payed tax. Having money left after tax, will I be taxed for the year 2016? Why and how much will I be taxed?	q
27146	0	0	0	0	0	If I focus on studying GMAT after 2 failed attempts, I will have to stay in my current job that gives me no learning opportunities. What should I do?	q
27147	0	0	0	0	0	If I go to court for a DUI and the cop does not show up, do I automatically win?	q
27148	0	0	0	0	0	If I have a master's in operations research (applied mathematics) but have little work or coding experience, what kind of jobs should I look into?	q
27149	0	0	0	0	0	If I have a Spotify premium account on my iPhone, can my friend use it on his iPhone?	q
27150	0	0	0	0	0	If I join a company not as sap fico consultant but as end user then can I become consultant in that particular company? If yes then how?	q
27151	0	0	0	0	0	If I know JSP+STRUTS+HIBERNATE+JDBC+HTML5+CSS and JAPANESE language then what kind of jobs can I expect in Japan?	q
27152	0	0	0	0	0	If I like Hong Sang Soo, what other Korean directors/films will I like?	q
27153	0	0	0	0	0	If I record a video on an app, not my camera and then I delete it,will the fbi or anybody else be able to see it?	q
27154	0	0	0	0	0	If I roll six a 6-faced die 10 times, what is the probability of the sum equaling 27?	q
27155	0	0	0	0	0	If I score 70% in graduation how much weightage is given out of 10 in selection process of IIM?	q
27156	0	0	0	0	0	If I start preparing for GATE 2017 (CSE) now, which book should I prefer for question practice purpose?	q
27157	0	0	0	0	0	If I stop chasing my crush will he start chasing me back?	q
27158	0	0	0	0	0	If I took baking soda earlier and smoke a little more crystal meth and then took baking soda again would my drug test come out clean?	q
27159	0	0	0	0	0	If I touch my face, not my eye, with hands dirty, can I get Conjunctivitis (Adenovirus) later, if I touch the same place of my face again then my eye?	q
27160	0	0	0	0	0	If I upgrade to Marshmallow on my Redmi note 3, can I upgrade it to Nougat? When it will be released? My device is currently on Lollipop.	q
27161	0	0	0	0	0	If I write a book about Astana – the capital of Kazakhstan – will it be interesting?	q
27162	0	0	0	0	0	If idolatry is banned in Islam, then why do Muslims pray towards the Kaaba?	q
27163	0	0	0	0	0	If infinite (dark) energy can appear with expansion, is it infinite? Or at least potentially infinite?	q
27164	0	0	0	0	0	If infinite dark/vacuum/gravitational energy can be created as universe expands, does it mean that their potentiality or potential energy is infinite?	q
27165	0	0	0	0	0	If J. S. Bach's Passions were so monumental during his time, how and why did a few of them become lost?	q
27166	0	0	0	0	0	If Jesus Christ was circumcised on the eighth day, did his foreskin come back again after his Resurrection from death?	q
27167	0	0	0	0	0	If Modi really wants to end black money, why can't he take an initiative of making his own party funds cashless?	q
27168	0	0	0	0	0	If more vacuum energy appears with expansion and it has no limit, can infinite of this energy be created? If yes is energy infinite?	q
27169	0	0	0	0	0	If my Application Rating score is 17.5 and if I score 99.99 percentile in the CAT, will I get an interview call from IIM Ahmedabad?	q
27170	0	0	0	0	0	If my iMessage goes from blue to green does that mean I'm blocked?	q
27171	0	0	0	0	0	If my iPad (air) screen is cracked, but still working, how much will it cost to fix?	q
27172	0	0	0	0	0	If Navajo Code Talkers were used in the 21st century, would they be effective?	q
27173	0	0	0	0	0	If New York were suddenly a city state, cut off from the rest of the country, how would society in NYC reorganize itself?	q
27174	0	0	0	0	0	If North Korea launched a nuke, would they fire at the US, or South Korea and Japan?	q
27175	0	0	0	0	0	If one person watches the same YouTube video twice, does it count it as one or two views?	q
27176	0	0	0	0	0	If philosophy and logic are real fields of study, do we have to take conspiracy theories seriously?	q
27177	0	0	0	0	0	If plastics are non biodegradable and they cause pollution why do we don't have any other immense source that will be biodegradable and also useful?	q
27178	0	0	0	0	0	If President Obama were allowed to run for a third term, how likely would he be reelected as president?	q
27179	0	0	0	0	0	If professional sports oddsmakers are so smart why don't they support themselves betting?	q
27181	0	0	0	0	0	If someone looks Arab, should they date and marry a Jewish or blonde women to avoid racism and guarantee wealth?	q
27182	0	0	0	0	0	"If someone paid you $1 million to walk into a public area in Israel, do the Nazi salute and shout ""Heil Hitler,"" would you do it?"	q
27183	0	0	0	0	0	If someone unfriends me on Snapchat, can I still see their snaps?	q
27184	0	0	0	0	0	If someone's name is changed in a marriage certificate then is it mandatory to change it in their passport?	q
27185	0	0	0	0	0	If starting with money is what it takes to become a billionaire, why aren't all lottery winners a billionaire like Trump?	q
27186	0	0	0	0	0	If the civil war occurred today who would win?	q
27187	0	0	0	0	0	If the concentration of HCl is doubled, what affect would it have on the result of the reaction of HCl with a metal?	q
27188	0	0	0	0	0	If the CTC package is 28 LPA what will be take home salary per month after tax deduction?	q
27190	0	0	0	0	0	"If the plural for goose is geese, then why isn't the plural for moose ""meese""?"	q
27191	0	0	0	0	0	If the printing of 2000 Rs notes were ongoing before six months then how can Urjit Patel's signature be on it who is appointed just 2 months back?	q
27192	0	0	0	0	0	If the smooth endoplasmic reticulum was poisoned so that it did not function, what other organelles in the cell would also be affected?	q
27193	0	0	0	0	0	If there are 1200 calories in one pound of ground beef, how many calories are in 3 oz of ground beef?	q
27194	0	0	0	0	0	If there was one thing you could change about the world what would it be and why?	q
27195	0	0	0	0	0	If time travel is possible, why don't we see people from the future?	q
27196	0	0	0	0	0	If Trump and Pence are killed together before taking office, what would happen next not in terms of fallout, in terms of finding the next president?	q
27197	0	0	0	0	0	If US politicians helped train, fund and arm ISIS, does that mean America is partially responsible for attacks on Paris?	q
27198	0	0	0	0	0	If USA implemented institutions and policies like India did to root out caste based differentiation resolved institutional racism in US?	q
27199	0	0	0	0	0	If vacuum gravitational and dark energy are created as universe expands without limit?	q
27200	0	0	0	0	0	If vacuum gravitational and dark energy is created without limit as universe expands?	q
27201	0	0	0	0	0	If we all evolved from monkeys, then how come monkeys still exist?	q
27202	0	0	0	0	0	"If we could see to the farthest reaches of the known universe in ""real time"", as opposed to how it appears through telescopes now, what would everything that old be like? What is it like out there now?"	q
27203	0	0	0	0	0	If we had a good first date and he tried to kiss me and texted me right after to say he had fun, why is he not contacting me at all for 3 days now?	q
27204	0	0	0	0	0	If we suddenly had computers of infinite power, yet the same amount of memory, what bad things would happen in society?	q
27206	0	0	0	0	0	If you are traveling, can you use your prescription from out of state to fill your drugs?	q
27207	0	0	0	0	0	If you asked to summarise your life troughout 2013 in a five-words-sentence, what would it be?	q
27208	0	0	0	0	0	If you could add a zero onto the end of anything, what would you add it to?	q
27209	0	0	0	0	0	If you could be immortal with your consciousness enclosed in an android body with no way to enjoy food, smell, taste or sexuality, would you accept?	q
27210	0	0	0	0	0	If you could choose a fictional character to run your country, who would you choose and why?	q
27211	0	0	0	0	0	If you could go back in time and change one event in your life, what would it be and why?	q
27212	0	0	0	0	0	If you could go back in time and change one thing, what would it be and why?	q
27213	0	0	0	0	0	"If you could invite 25 people, living or not, to the ""World's Greatest Dinner Party,"" who would be on your list?"	q
27214	0	0	0	0	0	If you follow someone on Instagram can they see how many times you have viewed their profile?	q
27215	0	0	0	0	0	If you had all the money in the world, what would you do first and why?	q
27216	0	0	0	0	0	If you had only 3 days in Dubai, what would you do?	q
27217	0	0	0	0	0	If you like really spicy food, why do you like it?	q
27218	0	0	0	0	0	If you shoot me at 3 feet with a Desert eagle .50AE in the forehead can I survive it?	q
27219	0	0	0	0	0	If you split a brain in half, a complete transection of the corpus callosum, do you end up with two separate consciousnesses?	q
27220	0	0	0	0	0	If you started with a single person and went to their friends, then their friends, would you eventually reach 100% of the population?	q
27221	0	0	0	0	0	If you suspect a very early miscarriage, should you flush it or do you have to fish it out and take it to the hospital?	q
27222	0	0	0	0	0	If you took a compass into space, which direction would the needle point?	q
27223	0	0	0	0	0	If you want to find out how many companies are there in industry X, how do you do it?	q
27225	0	0	0	0	0	If you were president, what single thing would you change?	q
27226	0	0	0	0	0	If you were promised the correct answer to one question, what would you ask?	q
27227	0	0	0	0	0	If you were thinking where to go and get some food with your friends, what ways of knowing might you use?	q
27228	0	0	0	0	0	If you were to live inside Big Brother's house for a month and you get to choose any 10 people (living or dead) to be your housemates, who would you pick?	q
27229	0	0	0	0	0	If you were Voldemort, what objects would you have made into Horcruxes?	q
27230	0	0	0	0	0	If you woke up tomorrow and found that you'd gone back in time to when you were half your current age, what would you do?	q
27231	0	0	0	0	0	If your country had a slogan what it would be?	q
27232	0	0	0	0	0	If your mother and your wife fell into a river at the same time, who would you save first and why?	q
27233	0	0	0	0	0	If your partner just need a hardcore sex from you, then what will you suggest to continue or to end?	q
27237	0	0	0	0	0	IN API 5L How are GRADES given?	q
27238	0	0	0	0	0	In Camus's The Stranger, why does Meursault shoot the Arab a few more times after he kills him?	q
27239	0	0	0	0	0	In case of khandsari sugar production, why the buyer (of khandsari molasses) is liable to pay excise duty whereas in other cases the seller is liable?	q
27240	0	0	0	0	0	In Edge of Tomorrow, why did General Brigham decide to treat Cage the way he did?	q
27241	0	0	0	0	0	In FIFA 16 Ultimate Team, how do you get rid of red card?	q
27242	0	0	0	0	0	In Freemasonry, why do we open the bible on Psalms 133 in the first degree?	q
27243	0	0	0	0	0	In House M.D., season 1, episode 4, how did they shoot the scenes which involved sick babies, with babies seizing and stuff?	q
27244	0	0	0	0	0	In how many days Paytm tranfers wallet balance to bank account?	q
27245	0	0	0	0	0	"In Japanese, how do you say ""little sister""?"	q
27246	0	0	0	0	0	In layman's terms, what does Palantir actually do?	q
27247	0	0	0	0	0	In Oklahoma what is the law regarding calling police to get my borrowed car back?	q
27248	0	0	0	0	0	In Pokemon ranger and the Temple Of The sea, Why does Ash Ketchum drown underwater?	q
27249	0	0	0	0	0	In present days download movies from torrent is a criminal offence or not in India?	q
27250	0	0	0	0	0	In Python how can I test and make sure my model is predicting data right? (beginner asking)	q
27251	0	0	0	0	0	In ready-to-wear dresses, often there are ribbon-like loops sewn into the shoulders. What are they for?	q
27252	0	0	0	0	0	In science, what is a controlled variable?	q
27253	0	0	0	0	0	In ship control what types of controller are used?	q
27254	0	0	0	0	0	In simple terms, what are differential forms?	q
27255	0	0	0	0	0	In SQL, we are inserting a column with datatype varchar. Its values are taken to be ' 32n' and '10n'.How to find their sum only using SQL query? HELP	q
27256	0	0	0	0	0	In Star Wars IV - VI did Kamino continue production for the clone/storm troopers?	q
27258	0	0	0	0	0	In the black hole war, Susskind says losing information equals generating entropy. I thought losing information is losing entropy. Where am I wrong?	q
27259	0	0	0	0	0	In the hydrogen emission spectrum, why does the gap between two series increases in the direction of increasing energy?	q
27260	0	0	0	0	0	In the Pokemon Ranger and the Temple of the Sea movie, why is Manaphy crying without May?	q
27261	0	0	0	0	0	In the real world, how is scientific notation used?	q
27262	0	0	0	0	0	In what movies does Tom Hank's character die?	q
27264	0	0	0	0	0	In what ways can I convince my parents for a love marriage?	q
27265	0	0	0	0	0	In what ways could the UK become more socially liberal?	q
27266	0	0	0	0	0	In what ways do social networks impact family dynamics?	q
27268	0	0	0	0	0	In which aisles do grocery stores usually store coconut cream?	q
27269	0	0	0	0	0	In your opinion, was Ronald Reagan a good president?	q
27270	0	0	0	0	0	In Yves Couder wave-particle duality experiments is the silicon bath analogous to a strongly interacting dark matter particles move thru and displace?	q
27271	0	0	0	0	0	In Zelda: Twilight Princess, what’ll happen if you drop a Sol off the edge in the Palace of Twilight outside area?	q
27272	0	0	0	0	0	India has 13 lakhs army personals, does it includes BSF, CRPF and any other forces?	q
27273	0	0	0	0	0	India says it had done a surgical strike in POK. But Pakistan says it was cross border firing. Who is telling the truth and why?	q
27274	0	0	0	0	0	India's Independance movement is violent or nonviolent?	q
27275	0	0	0	0	0	Indian railways: What penalty I have to pay if my ticket is from Agra to Hazrat Nizamuddin but I get off at New Delhi and TTE catch me at exit?	q
27276	0	0	0	0	0	Indian Railways: Why doesn't IRCTC allow to choose seats?	q
27277	0	0	0	0	0	Indian train got delayed by more than 6 hours. Can I claim a refund for my Tatkal ticket?	q
27279	0	0	0	0	0	Instagram (product): How can I login to Instagram if I don't remember the password, and I dont know the email address that was used to set up the account?	q
27281	0	0	0	0	0	International School of Engineering (INSOFE): How many of your students have been placed? What is the salary range of a data scientist in India according to his experience?	q
27282	0	0	0	0	0	"Is ""According to I"" grammatically correct?"	q
27283	0	0	0	0	0	"Is ""all is fair in love and war"" a medieval concept?"	q
27284	0	0	0	0	0	"Is ""do do … <noun>"" grammatically correct?"	q
27285	0	0	0	0	0	"Is ""Rectify"" a highly underrated TV series?"	q
27286	0	0	0	0	0	Is 'Ownism' a good name for startup?	q
27287	0	0	0	0	0	Is 128 a good iq for a nine year old?	q
27288	0	0	0	0	0	Is 13 .5 cm penis length enough to pleasure a girl?	q
27289	0	0	0	0	0	Is 16 GB RAM compatible with a Core i5-3320M laptop?	q
27290	0	0	0	0	0	Is 16 too late for the piano?	q
27291	0	0	0	0	0	Is 20 years old still young?	q
27292	0	0	0	0	0	Is 24 Hour Fitness really open 24 hours, even on holidays?	q
27293	0	0	0	0	0	Is 5 mg/L of gasoline fumes dangerous? Is it health risk or can it also combust?	q
27294	0	0	0	0	0	Is 50 the new 40?	q
27295	0	0	0	0	0	Is 6 feet 11 too tall for women?	q
27296	0	0	0	0	0	Is 8.0 CGPA good in the 10th class?	q
27297	0	0	0	0	0	Is 80% a good score in CBSE class 12 boards?	q
27298	0	0	0	0	0	Is a base salary of $150,000 enough to live comfortably and save for retirement in the Bay Area?	q
27299	0	0	0	0	0	Is a certificate in game design worth anything?	q
27300	0	0	0	0	0	Is a China visa valid in Hong kong?	q
27301	0	0	0	0	0	Is a general license an exemption from NRC licensing regulations?	q
27302	0	0	0	0	0	Is a heavy population a blessing or a curse?	q
27303	0	0	0	0	0	Is a math major at the Boston University worth the price?	q
27304	0	0	0	0	0	Is a monogamous relationship practical and healthy in today's world?	q
27306	0	0	0	0	0	Is a question in Quora limited to 150 [text] characters and question details to 300 characters?	q
27307	0	0	0	0	0	Is a skinny male considered turn off for women?	q
27308	0	0	0	0	0	Is a slug a mollusk?	q
27309	0	0	0	0	0	Is a solution a homogeneous mixture?	q
27310	0	0	0	0	0	Is a union where the central government only has limited powers?	q
27311	0	0	0	0	0	Is a university the re-expression of a forest?	q
27312	0	0	0	0	0	Is a vote for Hillary Clinton a vote for war?	q
27313	0	0	0	0	0	Is aakash chemistry package sufficient for neet?	q
27314	0	0	0	0	0	Is Aam Aadmi party winning in Punjab?	q
27315	0	0	0	0	0	Is Abu Bakr al Baghdadi dead or is it a rumour?	q
27316	0	0	0	0	0	Is accounting hard in College?	q
27317	0	0	0	0	0	Is all text a spirit?	q
27318	0	0	0	0	0	Is all the information available in wikipedia true?	q
27319	0	0	0	0	0	Is AMD Firepro good for gaming?	q
27320	0	0	0	0	0	Is Amity University good for B-tech?	q
27321	0	0	0	0	0	Is an 8 1/4 inch long and 6 inch in girth penis too small for a girl? I am 15, by the way.	q
27322	0	0	0	0	0	Is answer collapse on Quora too sensitive?	q
27323	0	0	0	0	0	Is any chance in IT sector after working in public bank?	q
27324	0	0	0	0	0	Is Area 51 fact or fiction?	q
27325	0	0	0	0	0	Is area a vector or not?	q
27326	0	0	0	0	0	Is Arnab Goswami quitting from Times now?	q
27327	0	0	0	0	0	Is Ashwatthama of Mahabharat still alive?	q
27328	0	0	0	0	0	Is at least the potential energy of vacuum energy and dark energy infinite?	q
27329	0	0	0	0	0	Is atheism growing?	q
27330	0	0	0	0	0	Is B.Pharma + MBA(HR) a good combination?	q
27331	0	0	0	0	0	Is Barack Obama a kind person to work with?	q
27332	0	0	0	0	0	Is Basa fish good for health?	q
27333	0	0	0	0	0	Is being a good kid and not being a rebel worth it in the long run?	q
27334	0	0	0	0	0	Is being a good person the biggest barrier to make a lot of money?	q
27335	0	0	0	0	0	Is being a rebel good or bad?	q
27336	0	0	0	0	0	Is Bill Gates' IQ really 160?	q
27337	0	0	0	0	0	Is Bitcoin the future of the world currency system?	q
27338	0	0	0	0	0	Is bone (a part of our body) live or dead?	q
27339	0	0	0	0	0	Is brandedlogoworks.com trustable?	q
27340	0	0	0	0	0	Is Breaking Bad an overrated TV series?	q
27341	0	0	0	0	0	Is Brexit likely to happen?	q
27342	0	0	0	0	0	Is buying a new car in non-US countries like it is in the U.S.? Do you have to go to a dealership, or is the buying process more centralized?	q
27343	0	0	0	0	0	Is C++ a good language for machine learning?	q
27344	0	0	0	0	0	Is cancer contagious?	q
27345	0	0	0	0	0	Is CAT after b.tech in mechanical engineering useful?	q
27346	0	0	0	0	0	Is cheating possible in JEE mains offline?	q
27347	0	0	0	0	0	Is chewing gum compostable?	q
27348	0	0	0	0	0	Is China still a communist country?	q
27349	0	0	0	0	0	Is Claritin safe for pet allergies?	q
27350	0	0	0	0	0	Is Clinton likely to win the election?	q
27351	0	0	0	0	0	Is CNN honest?	q
27352	0	0	0	0	0	Is cocaine snorting really harmful if taken occasionally?	q
27353	0	0	0	0	0	Is coconut water healthy?	q
27354	0	0	0	0	0	Is coughing in the morning for a smoker linked to cancer?	q
27355	0	0	0	0	0	Is crossdressing as a sexy pink kitty a good costume choice for Let's Make a Deal?	q
27356	0	0	0	0	0	Is culture equal?	q
27357	0	0	0	0	0	Is dark matter a sea of massive dark photons that ripple when galaxy clusters collide and wave in a double slit experiment?	q
27358	0	0	0	0	0	Is diabetes reversible?	q
27359	0	0	0	0	0	Is diversity a good thing?	q
27360	0	0	0	0	0	Is Django CMS a good starting point for a software port from a Windows installable application to a cloud based service?	q
27361	0	0	0	0	0	Is doing an MBA in the US worth the cost for Indian students? Do we have good job opportunities after completing the course?	q
27362	0	0	0	0	0	Is Donald Trump a covert operative for the Clintons?	q
27363	0	0	0	0	0	Is Donald Trump an undercover democrat?	q
27364	0	0	0	0	0	Is Donald Trump going to be the next US President?	q
27365	0	0	0	0	0	Is Donald Trump's election as POTUS a failure of democracy?	q
27366	0	0	0	0	0	Is drinking soft water bad for your health?	q
27367	0	0	0	0	0	Is dual majoring in Chemistry and Applied Physics plus minoring in Computer Science a good idea?	q
27368	0	0	0	0	0	Is Dubai really a place to settle in?	q
27369	0	0	0	0	0	Is e^w(t) a martingale, w(t) being a brownian motion?	q
27370	0	0	0	0	0	Is Europe becoming more Anti Islam? If so, why?	q
27371	0	0	0	0	0	Is F Gear an Indian company?	q
27372	0	0	0	0	0	Is Finn Force-sensitive?	q
27373	0	0	0	0	0	Is French hard to learn?	q
27374	0	0	0	0	0	Is Gatorade a good hangover cure?	q
27375	0	0	0	0	0	Is global warming a hoax?	q
27376	0	0	0	0	0	Is globalization a good or a bad thing and why?	q
27377	0	0	0	0	0	Is God a marxist?	q
27378	0	0	0	0	0	Is God really present?	q
27379	0	0	0	0	0	Is Govt.of India is making big mistake by its decision to circulate INR 2000 bills?	q
27380	0	0	0	0	0	Is grammar really important on Quora?	q
27381	0	0	0	0	0	Is granola gluten free?	q
27382	0	0	0	0	0	Is GRE Bible software fake?	q
27383	0	0	0	0	0	Is high school mandatory?	q
27384	0	0	0	0	0	Is Hillary Clinton a habitual liar?	q
27385	0	0	0	0	0	Is Hillary Clinton's enabling of voter fraud and inciting of violence at Trump rallies by DNC affiliated groups affecting independents?	q
27387	0	0	0	0	0	Is Homer Simpson supposed to be smart or stupid?	q
27388	0	0	0	0	0	Is homosexuality associated with genes?	q
27389	0	0	0	0	0	Is hostel compulsory to study BBA at symbiosis?	q
27390	0	0	0	0	0	Is hydroxide an ionic bond?	q
27391	0	0	0	0	0	Is IIIT Bhubaneswar a government college?	q
27392	0	0	0	0	0	Is IMDB Pro worth it?	q
27393	0	0	0	0	0	Is impact factor of 3.6 can be considered good for an Indian journal?	q
27394	0	0	0	0	0	Is incest allowed in Christianity?	q
27395	0	0	0	0	0	Is incest related to narcissism?	q
27396	0	0	0	0	0	Is India becoming a reservation oriented country ?	q
27397	0	0	0	0	0	Is India becoming intolerant to religious freedom and diversity? If yes, what are the ways to prevent this?	q
27398	0	0	0	0	0	Is India still a developing country?	q
27399	0	0	0	0	0	Is India still considered to be a third world country?	q
27400	0	0	0	0	0	Is Indian currency bill Rs. 2000 has GPS chip for tracking?	q
27401	0	0	0	0	0	Is international transfer possible from a NIT?	q
27402	0	0	0	0	0	Is invisibility possible?	q
27403	0	0	0	0	0	Is iPhone 5s, iPhone 6 and iPhone 6 plus really worth the price? I am using a Google Nexus 5 and should I go for the upgrade?	q
27404	0	0	0	0	0	Is is possible to contact the Dead?	q
27405	0	0	0	0	0	Is Islam a religion that somehow makes some proportions of its followers the most violent people on Earth?	q
27406	0	0	0	0	0	Is Islamic culture friendly with Science Fiction & Fantasy?	q
27407	0	0	0	0	0	Is it a bad idea to file a trademark through LegalZoom instead of our expensive Silicon Valley law firm?	q
27408	0	0	0	0	0	Is it a fact that post demonitization, riots like stone pelting etc in Kashmir have come down?	q
27409	0	0	0	0	0	Is it a good idea enter the Civil Services after becoming a Chartered Accountant?	q
27410	0	0	0	0	0	Is it a good idea to offer online shoppers a real time negotiation, 1 on 1, in private and 24/7?	q
27411	0	0	0	0	0	Is it a good time to become a lawyer?	q
27412	0	0	0	0	0	Is it a sin to have sex before marriage?	q
27413	0	0	0	0	0	Is it bad for health to eat eggs every day?	q
27414	0	0	0	0	0	Is it bad to be having sex at 15?	q
27415	0	0	0	0	0	Is it bad to workout then take a shower for muscle growth or any other problems?	q
27418	0	0	0	0	0	Is it blackmail to say 'I found your services incompetent and plan on writing negative reviews unless you erase my charges?'	q
27419	0	0	0	0	0	Is it common for schizophrenics to develop an interest in spirituality after the first psychotic episode?	q
27420	0	0	0	0	0	Is it compulsory to study Hindi as the third language in Kerala?	q
27421	0	0	0	0	0	Is it considered spam for a writer to ask people on Quora to donate to their Patreon account?	q
27422	0	0	0	0	0	Is it correct to presume that when humidity in the air is 60%, it is raining very lightly, and when it is 100%, it is raining heavily?	q
27423	0	0	0	0	0	"Is it correct to say ""my knowledge of the essence of english language was limited ""?"	q
27424	0	0	0	0	0	Is it correct to say dine in instead of a restaurant?	q
27425	0	0	0	0	0	Is it correct to use 2 commas in a sentence?	q
27426	0	0	0	0	0	Is it dangerous at night in the city of Chicago?	q
27427	0	0	0	0	0	Is it discriminatory to force a woman to cover up her nipples but not to force a man with equally large nipples to cover up his nipples?	q
27428	0	0	0	0	0	Is it easy to immigrate to Ireland from India?	q
27429	0	0	0	0	0	Is it easy to keep tropical fish in a small tank?	q
27430	0	0	0	0	0	Is it easy to move at Amazon?	q
27431	0	0	0	0	0	Is it enough to drink green tea once a week to get its health benefits?	q
27432	0	0	0	0	0	Is it ethical for manufacturers of generic drugs to sell a cheaper version of the branded drug after its patent period?	q
27433	0	0	0	0	0	Is it ethical to have bowel movements in the washroom of my workplace?	q
27434	0	0	0	0	0	Is it ever too late for someone to learn how to program?	q
27435	0	0	0	0	0	Is it expensive to take music lessons/drum lessons?	q
27436	0	0	0	0	0	Is it fair for a teenager of 16 to have a boyfriend? Will it create any problem in studies?	q
27437	0	0	0	0	0	Is it good for charging more than specification mobile charger?	q
27438	0	0	0	0	0	Is it good if I plan on going to Sweden?	q
27439	0	0	0	0	0	Is it good to follow people or follow oneself?	q
27440	0	0	0	0	0	"Is it good to start preparation for Algorithms with book ""Introduction to Algorithms"" by Thomas H. Cormen with average knowledge of data structures?"	q
27441	0	0	0	0	0	Is it hard to learn Spanish if your mother language is English?	q
27442	0	0	0	0	0	Is it healthy to eat bread every day?	q
27443	0	0	0	0	0	Is it healthy to fast for one day per week?	q
27444	0	0	0	0	0	Is it illegal to access Sci-Hub?	q
27445	0	0	0	0	0	Is it important to approach a professor for one of his own projects? If not, how can I approach him about a project of my own?	q
27446	0	0	0	0	0	Is it inappropriate to ask to be invited to a wedding?	q
27447	0	0	0	0	0	Is it legal for 13 year olds to work in Utah?	q
27448	0	0	0	0	0	Is it legal to buy products from a retail shop, take them home, and sell them online?	q
27449	0	0	0	0	0	Is it legal to download movies from fmovies.to?	q
27450	0	0	0	0	0	Is it morally wrong to have children?	q
