sentence_id	words	labels
439	extreme	OBJ
439	hot	OBJ
439	or	O
439	extreme	OBJ
439	cold	OBJ
440	what	O
440	is	O
440	the	O
440	difference	PRED
440	between	O
440	will	OBJ
440	and	OBJ
440	will	OBJ
440	not	OBJ
440	and	O
440	should	OBJ
440	and	OBJ
440	should	OBJ
440	not	OBJ
441	how	O
441	do	O
441	cigars	OBJ
441	differ	PRED
441	from	O
441	cigarettes	OBJ
442	who	O
442	won	ASP
442	more	PRED
442	el	ASP
442	clasico	ASP
442	real	OBJ
442	madrid	OBJ
442	or	O
442	barcelona	OBJ
443	i	O
443	am	O
443	from	O
443	india	OBJ
443	and	O
443	am	O
443	visiting	O
443	dubai	O
443	during	O
443	dsf	O
443	where	OBJ
443	can	O
443	i	O
443	buy	O
443	a	O
443	good	ASP
443	genuine	ASP
443	laptop	ASP
443	and	ASP
443	car	ASP
443	audio	ASP
443	accessories	ASP
443	for	O
443	the	O
443	main	ASP
443	unit	ASP
443	with	ASP
443	international	ASP
443	warranty	ASP
443	will	O
443	there	O
443	be	O
443	a	O
443	price	O
443	difference	O
443	compared	PRED
443	to	PRED
443	india	O
444	which	O
444	os	O
444	is	O
444	better	PRED
444	windows	OBJ
444	or	O
444	linux	OBJ
445	which	O
445	is	O
445	better	PRED
445	in	O
445	mobile	ASP
445	development	ASP
445	ios	OBJ
445	or	O
445	android	OBJ
446	what	O
446	is	O
446	a	O
446	better	PRED
446	way	O
446	to	O
446	go	ASP
446	roth	OBJ
446	ira	OBJ
446	or	O
446	conventional	OBJ
446	ira	OBJ
447	when	O
447	are	O
447	binary	OBJ
447	trees	OBJ
447	better	PRED
447	than	O
447	hashtables	OBJ
447	in	O
447	real	ASP
447	world	ASP
447	applications	ASP
448	how	O
448	do	O
448	prosecution	OBJ
448	and	O
448	defense	OBJ
448	differ	PRED
449	how	O
449	does	O
449	edgware	OBJ
449	compare	PRED
449	with	O
449	other	OBJ
449	neighbourhoods	OBJ
449	in	OBJ
449	london	OBJ
450	why	O
450	do	O
450	many	O
450	americans	O
450	pronounce	O
450	february	O
450	feb	OBJ
450	yoo	OBJ
450	ary	OBJ
450	instead	PRED
450	of	PRED
450	feb	OBJ
450	roo	OBJ
450	ary	OBJ
451	what	O
451	s	O
451	the	O
451	difference	PRED
451	between	O
451	a	O
451	specialist	OBJ
451	and	O
451	a	O
451	generalist	OBJ
452	if	O
452	i	O
452	had	O
452	a	O
452	car	OBJ
452	with	OBJ
452	15	OBJ
452	inch	OBJ
452	rims	OBJ
452	and	O
452	changed	O
452	them	O
452	to	O
452	17	OBJ
452	inch	OBJ
452	would	O
452	i	O
452	save	O
452	fuel	O
452	by	O
452	having	O
452	a	O
452	larger	O
452	rim	O
452	how	O
452	does	O
452	the	O
452	different	PRED
452	rim	O
452	sizes	O
452	affect	ASP
452	fuel	ASP
452	economy	ASP
453	what	O
453	is	O
453	the	O
453	difference	PRED
453	between	O
453	mumbai	OBJ
453	metro	OBJ
453	and	O
453	mumbai	OBJ
453	monorail	OBJ
453	are	O
453	they	O
453	same	PRED
453	or	PRED
453	different	PRED
454	which	O
454	is	O
454	more	PRED
454	beneficial	ASP
454	prior	ASP
454	to	ASP
454	phd	ASP
454	research	OBJ
454	experience	OBJ
454	or	O
454	a	O
454	second	OBJ
454	masters	OBJ
454	degree	OBJ
455	what	O
455	is	O
455	the	O
455	difference	PRED
455	between	O
455	electron	OBJ
455	arrangement	OBJ
455	and	O
455	molecular	OBJ
455	geometry	OBJ
456	what	O
456	is	O
456	the	O
456	difference	PRED
456	between	O
456	safe	OBJ
456	and	O
456	kiss	OBJ
457	what	O
457	is	O
457	the	O
457	difference	PRED
457	between	O
457	doc	OBJ
457	and	O
457	docx	OBJ
458	what	O
458	are	O
458	the	O
458	strongest	PRED
458	majors	OBJ
458	in	O
458	terms	O
458	of	O
458	job	ASP
458	prospects	ASP
458	and	O
458	what	O
458	are	O
458	the	O
458	weakest	PRED
458	majors	OBJ
458	at	OBJ
458	bradley	OBJ
458	university	OBJ
459	which	O
459	is	O
459	the	O
459	best	PRED
459	place	ASP
459	to	ASP
459	live	ASP
459	in	ASP
459	himachal	OBJ
459	or	O
459	uttarakhand	OBJ
460	westell	OBJ
460	vs	O
460	linksys	OBJ
460	which	O
460	one	O
460	should	O
460	i	O
460	keep	O
460	around	O
461	which	O
461	is	O
461	better	PRED
461	carrot	OBJ
461	pie	OBJ
461	custard	OBJ
461	or	O
461	stew	OBJ
462	is	O
462	mulch	OBJ
462	or	O
462	topsoil	OBJ
462	better	PRED
462	for	O
462	new	ASP
462	lawn	ASP
462	in	ASP
462	clay	ASP
462	soil	ASP
463	what	O
463	type	OBJ
463	of	OBJ
463	government	OBJ
463	does	OBJ
463	turkey	OBJ
463	have	OBJ
463	how	O
463	does	O
463	it	O
463	compare	PRED
463	to	O
463	the	O
463	one	OBJ
463	in	OBJ
463	jordan	OBJ
464	should	O
464	i	O
464	write	ASP
464	my	ASP
464	blog	ASP
464	in	O
464	english	OBJ
464	or	O
464	spanish	OBJ
465	what	O
465	does	O
465	a	O
465	slope	OBJ
465	of	OBJ
465	force	OBJ
465	vs	O
465	an	O
465	acceleration	OBJ
465	graph	OBJ
465	represent	O
466	is	O
466	plasma	OBJ
466	or	OBJ
466	lcd	OBJ
466	tv	OBJ
466	better	PRED
466	to	O
466	the	O
466	eyes	ASP
466	especially	ASP
466	small	ASP
466	kids	ASP
466	than	O
466	regular	OBJ
466	crt	OBJ
466	tv	OBJ
467	what	O
467	s	O
467	the	O
467	difference	PRED
467	between	O
467	it	OBJ
467	and	O
467	coe	OBJ
467	at	OBJ
467	nsit	OBJ
467	and	O
467	dtu	OBJ
468	what	O
468	is	O
468	the	O
468	difference	PRED
468	between	O
468	travel	OBJ
468	and	O
468	tourism	OBJ
469	should	O
469	i	O
469	preheat	OBJ
469	a	OBJ
469	pan	OBJ
469	or	O
469	start	OBJ
469	the	OBJ
469	cooking	OBJ
469	timer	OBJ
469	immediately	OBJ
470	what	O
470	are	O
470	donald	OBJ
470	trump	OBJ
470	s	OBJ
470	chances	OBJ
470	against	PRED
470	hillary	OBJ
470	clinton	OBJ
470	in	O
470	a	O
470	general	O
470	election	O
471	what	O
471	is	O
471	the	O
471	difference	PRED
471	between	O
471	synchronous	OBJ
471	and	O
471	asynchronous	OBJ
472	what	O
472	is	O
472	the	O
472	difference	PRED
472	between	O
472	electronic	OBJ
472	and	O
472	digital	OBJ
473	what	O
473	are	O
473	the	O
473	main	O
473	imports	O
473	and	O
473	exports	O
473	of	O
473	venezuela	O
473	and	O
473	how	O
473	does	O
473	venezuela	OBJ
473	s	OBJ
473	industry	OBJ
473	compare	PRED
473	to	O
473	uruguay	OBJ
473	s	OBJ
474	what	O
474	is	O
474	the	O
474	difference	PRED
474	between	O
474	a	O
474	static	OBJ
474	and	O
474	dynamic	OBJ
474	system	OBJ
475	what	O
475	are	O
475	the	O
475	differences	PRED
475	between	O
475	a	O
475	state	OBJ
475	and	O
475	a	O
475	commonwealth	OBJ
475	in	O
475	the	O
475	united	O
475	states	O
476	what	O
476	are	O
476	the	O
476	strongest	PRED
476	majors	OBJ
476	in	O
476	terms	O
476	of	O
476	job	ASP
476	prospects	ASP
476	and	O
476	what	O
476	are	O
476	the	O
476	weakest	PRED
476	majors	OBJ
476	at	OBJ
476	purdue	OBJ
477	what	O
477	is	O
477	the	O
477	difference	PRED
477	between	O
477	a	O
477	host	OBJ
477	and	O
477	domain	OBJ
478	what	O
478	do	O
478	i	O
478	buy	PRED
478	an	O
478	iphone	OBJ
478	7	OBJ
478	samsung	OBJ
478	galaxy	OBJ
478	s7	OBJ
478	edge	OBJ
478	or	O
478	google	OBJ
478	pixel	OBJ
479	which	O
479	os	O
479	is	O
479	better	PRED
479	windows	OBJ
479	7	OBJ
479	or	O
479	windows	OBJ
479	10	OBJ
480	is	O
480	it	O
480	best	PRED
480	for	O
480	canadians	ASP
480	to	O
480	get	OBJ
480	an	OBJ
480	egyptian	OBJ
480	visa	OBJ
480	in	OBJ
480	advance	OBJ
480	or	O
480	at	OBJ
480	the	OBJ
480	cairo	OBJ
480	airport	OBJ
481	what	O
481	are	O
481	the	O
481	laws	OBJ
481	and	OBJ
481	regulations	OBJ
481	regarding	O
481	bail	ASP
481	bonds	ASP
481	in	OBJ
481	alabama	OBJ
481	and	O
481	how	O
481	does	O
481	it	O
481	differ	PRED
481	from	O
481	arkansas	OBJ
482	which	O
482	cpu	O
482	is	O
482	better	PRED
482	i3	OBJ
482	4th	OBJ
482	gen	OBJ
482	or	O
482	6th	OBJ
482	gen	OBJ
483	can	O
483	we	O
483	say	O
483	dfa	OBJ
483	is	O
483	more	PRED
483	efficient	ASP
483	than	O
483	nfa	OBJ
484	what	O
484	s	O
484	the	O
484	difference	PRED
484	between	O
484	npd	OBJ
484	narcissistic	OBJ
484	personality	OBJ
484	disorder	OBJ
484	and	O
484	mnpd	OBJ
484	malignant	OBJ
484	narcissistic	OBJ
484	personality	OBJ
484	disorder	OBJ
485	what	O
485	was	O
485	the	O
485	production	OBJ
485	of	OBJ
485	artwork	OBJ
485	intended	OBJ
485	for	OBJ
485	in	OBJ
485	hawaii	OBJ
485	and	O
485	how	O
485	is	O
485	it	O
485	compared	PRED
485	to	PRED
485	the	O
485	one	OBJ
485	intended	OBJ
485	for	OBJ
485	in	OBJ
485	maine	OBJ
486	why	O
486	does	O
486	a	O
486	color	OBJ
486	video	OBJ
486	compress	O
486	better	PRED
486	than	O
486	a	O
486	black	OBJ
486	and	OBJ
486	white	OBJ
486	video	OBJ
487	which	O
487	is	O
487	better	PRED
487	ubuntu	OBJ
487	vs	O
487	mac	OBJ
487	os	OBJ
488	is	O
488	mississippi	OBJ
488	or	OBJ
488	alabama	OBJ
488	the	O
488	most	PRED
488	racist	ASP
488	state	ASP
488	in	ASP
488	the	ASP
488	us	ASP
489	which	O
489	is	O
489	better	PRED
489	car	OBJ
489	rental	OBJ
489	vs	O
489	buying	OBJ
489	a	OBJ
489	car	OBJ
489	for	O
489	1	ASP
489	month	ASP
489	when	ASP
489	visiting	ASP
489	the	ASP
489	usa	ASP
490	what	O
490	are	O
490	the	O
490	similarities	PRED
490	and	PRED
490	differences	PRED
490	between	O
490	dna	OBJ
490	and	O
490	rna	OBJ
491	what	O
491	are	O
491	websites	OBJ
491	similar	PRED
491	to	PRED
491	keepvid	OBJ
491	com	OBJ
492	is	O
492	it	O
492	better	PRED
492	to	O
492	use	OBJ
492	a	OBJ
492	laptop	OBJ
492	on	OBJ
492	battery	OBJ
492	or	O
492	on	OBJ
492	ac	OBJ
492	power	OBJ
493	what	O
493	is	O
493	the	O
493	difference	PRED
493	between	O
493	nationality	OBJ
493	ethnicity	OBJ
493	and	O
493	race	OBJ
494	what	O
494	are	O
494	the	O
494	difficulty	ASP
494	of	O
494	integer	OBJ
494	linear	OBJ
494	programming	OBJ
494	vs	O
494	mixed	OBJ
494	integer	OBJ
494	linear	OBJ
494	programming	OBJ
495	what	O
495	is	O
495	the	O
495	difference	PRED
495	between	O
495	fruit	OBJ
495	flies	OBJ
495	and	O
495	fleas	OBJ
496	what	O
496	is	O
496	the	O
496	difference	PRED
496	between	O
496	neutrinos	OBJ
496	and	O
496	photons	OBJ
497	what	O
497	is	O
497	the	O
497	sahara	OBJ
497	and	O
497	how	O
497	do	O
497	the	O
497	average	ASP
497	temperatures	ASP
497	there	O
497	compare	PRED
497	to	O
497	the	O
497	ones	O
497	in	O
497	the	O
497	colorado	OBJ
497	plateau	OBJ
498	what	O
498	is	O
498	the	O
498	difference	PRED
498	between	O
498	preparatory	OBJ
498	and	O
498	payoff	OBJ
498	phase	OBJ
498	of	OBJ
498	glycolysis	OBJ
499	what	O
499	is	O
499	the	O
499	difference	PRED
499	between	O
499	a	O
499	nova	OBJ
499	and	O
499	an	O
499	x	OBJ
499	ray	OBJ
499	burst	OBJ
500	love	OBJ
500	marriages	OBJ
500	or	O
500	arrange	OBJ
500	marriage	OBJ
500	which	O
500	is	O
500	better	PRED
501	what	O
501	filesystem	ASP
501	to	ASP
501	have	ASP
501	on	ASP
501	my	ASP
501	usb	ASP
501	harddrive	ASP
501	fat32	OBJ
501	or	O
501	ntfs	OBJ
502	how	O
502	does	O
502	shobhit	OBJ
502	university	OBJ
502	in	OBJ
502	meerut	OBJ
502	s	OBJ
502	academic	OBJ
502	program	OBJ
502	compare	PRED
502	to	O
502	the	O
502	university	OBJ
502	of	OBJ
502	calcutta	OBJ
502	s	OBJ
503	what	O
503	is	O
503	the	O
503	difference	PRED
503	between	O
503	cardinal	OBJ
503	and	O
503	intermediate	OBJ
503	directions	OBJ
504	chemistry	O
504	upon	O
504	accidental	ASP
504	chemical	ASP
504	exposure	ASP
504	to	ASP
504	our	ASP
504	body	ASP
504	why	O
504	are	O
504	alkali	OBJ
504	injuries	OBJ
504	more	PRED
504	damaging	ASP
504	than	O
504	the	O
504	acid	OBJ
504	injuries	OBJ
505	what	O
505	are	O
505	the	O
505	main	PRED
505	similarities	PRED
505	and	PRED
505	differences	PRED
505	between	O
505	judaism	OBJ
505	christianity	OBJ
505	and	O
505	islam	OBJ
506	is	O
506	it	O
506	better	PRED
506	to	O
506	have	O
506	c	OBJ
506	developers	OBJ
506	learn	OBJ
506	flash	OBJ
506	than	O
506	hire	OBJ
506	flash	OBJ
506	guys	OBJ
507	which	O
507	phone	O
507	should	O
507	i	O
507	buy	O
507	moto	OBJ
507	g	OBJ
507	4	OBJ
507	plus	OBJ
507	or	O
507	redmi	OBJ
507	note	OBJ
507	3	OBJ
508	what	O
508	is	O
508	the	O
508	difference	PRED
508	between	O
508	trade	OBJ
508	associations	OBJ
508	and	O
508	professional	OBJ
508	organizations	OBJ
509	how	O
509	can	O
509	you	O
509	compare	PRED
509	and	PRED
509	contrast	PRED
509	a	O
509	rice	OBJ
509	cooker	OBJ
509	and	O
509	a	O
509	slow	OBJ
509	cooker	OBJ
510	what	O
510	is	O
510	the	O
510	difference	PRED
510	between	O
510	static	OBJ
510	and	O
510	dynamic	OBJ
510	character	OBJ
511	what	O
511	is	O
511	the	O
511	difference	PRED
511	between	O
511	crr	OBJ
511	slr	OBJ
511	and	O
511	capital	OBJ
511	adequacy	OBJ
511	ratio	OBJ
511	car	OBJ
511	explain	O
511	by	O
511	giving	O
511	examples	O
511	and	O
511	illustrate	O
511	their	O
511	significance	O
512	what	O
512	were	O
512	the	O
512	major	O
512	effects	O
512	of	O
512	the	O
512	cambodia	O
512	earthquake	O
512	and	O
512	how	O
512	do	O
512	these	O
512	effects	OBJ
512	compare	PRED
512	to	O
512	the	O
512	valparaiso	OBJ
512	earthquake	OBJ
512	in	O
512	1822	O
513	who	O
513	would	O
513	you	O
513	prefer	PRED
513	to	O
513	date	ASP
513	a	O
513	model	OBJ
513	or	O
513	an	O
513	artist	OBJ
514	who	O
514	sold	ASP
514	more	PRED
514	albums	ASP
514	carrie	OBJ
514	underwood	OBJ
514	vs	O
514	kelly	OBJ
514	clarkson	OBJ
515	why	O
515	did	O
515	only	O
515	human	OBJ
515	beings	OBJ
515	evolve	OBJ
515	so	O
515	much	O
515	compared	PRED
515	to	PRED
515	other	OBJ
515	animals	OBJ
516	what	O
516	are	O
516	the	O
516	differences	PRED
516	excuse	OBJ
516	vs	O
516	recuse	OBJ
516	definition	OBJ
517	what	O
517	s	O
517	better	PRED
517	study	OBJ
517	in	OBJ
517	your	OBJ
517	country	OBJ
517	or	O
517	in	OBJ
517	some	OBJ
517	other	OBJ
517	one	OBJ
517	where	OBJ
517	u	OBJ
517	not	OBJ
517	belong	OBJ
517	to	OBJ
518	should	O
518	india	ASP
518	invest	ASP
518	more	O
518	on	O
518	agriculture	OBJ
518	or	O
518	defence	OBJ
519	what	O
519	is	O
519	the	O
519	difference	PRED
519	between	O
519	a	O
519	2	OBJ
519	ohm	OBJ
519	and	O
519	4	OBJ
519	ohm	OBJ
519	speaker	OBJ
520	what	O
520	is	O
520	the	O
520	difference	PRED
520	between	O
520	responsive	OBJ
520	and	O
520	adaptive	OBJ
520	design	OBJ
521	what	O
521	is	O
521	the	O
521	difference	PRED
521	between	O
521	a	O
521	country	OBJ
521	and	O
521	a	O
521	sovereign	OBJ
521	city	OBJ
521	state	OBJ
522	which	O
522	one	O
522	is	O
522	better	PRED
522	among	O
522	kmc	OBJ
522	manipal	OBJ
522	and	O
522	kmc	OBJ
522	mangalore	OBJ
523	what	O
523	are	O
523	some	PRED
523	differences	PRED
523	between	O
523	islamic	OBJ
523	culture	OBJ
523	and	O
523	arabic	OBJ
523	culture	OBJ
524	what	O
524	is	O
524	a	O
524	b1	OBJ
524	b2	O
524	visa	O
524	how	O
524	is	O
524	it	O
524	different	PRED
524	from	O
524	b1	O
524	and	O
524	b2	OBJ
524	visas	OBJ
525	how	O
525	do	O
525	i	O
525	tell	O
525	the	O
525	difference	PRED
525	between	O
525	real	OBJ
525	and	O
525	fake	OBJ
525	emeralds	OBJ
526	what	O
526	were	O
526	the	O
526	major	O
526	effects	O
526	of	O
526	the	O
526	cambodia	O
526	earthquake	O
526	and	O
526	how	O
526	do	O
526	these	OBJ
526	effects	OBJ
526	compare	PRED
526	to	O
526	the	O
526	sanriku	OBJ
526	earthquake	OBJ
526	in	O
526	1896	O
527	in	O
527	what	O
527	way	O
527	is	O
527	the	O
527	soil	OBJ
527	in	OBJ
527	the	OBJ
527	delta	OBJ
527	of	OBJ
527	the	OBJ
527	river	OBJ
527	ganga	OBJ
527	different	PRED
527	from	O
527	that	OBJ
527	of	OBJ
527	the	OBJ
527	river	OBJ
527	godavari	OBJ
528	what	O
528	type	O
528	of	O
528	muisic	O
528	is	O
528	better	PRED
528	reggeton	OBJ
528	espanish	OBJ
528	muisic	OBJ
528	or	O
528	oder	OBJ
529	what	O
529	is	O
529	the	O
529	difference	PRED
529	between	O
529	acute	OBJ
529	otitis	OBJ
529	media	OBJ
529	vs	O
529	acute	OBJ
529	suppurative	OBJ
529	otitis	OBJ
529	media	OBJ
530	which	O
530	is	O
530	good	PRED
530	for	O
530	your	ASP
530	hair	ASP
530	shampoo	OBJ
530	or	O
530	shampoo	OBJ
530	with	OBJ
530	conditioner	OBJ
531	which	O
531	software	O
531	is	O
531	better	PRED
531	for	O
531	a	O
531	mechanical	O
531	engineering	O
531	student	O
531	catia	OBJ
531	or	O
531	autocad	OBJ
532	should	O
532	i	O
532	write	O
532	my	OBJ
532	novel	OBJ
532	in	OBJ
532	english	OBJ
532	or	O
532	in	OBJ
532	my	OBJ
532	mother	OBJ
532	tongue	OBJ
532	urdu	OBJ
533	why	O
533	are	O
533	human	OBJ
533	beings	OBJ
533	so	O
533	intelligent	ASP
533	compared	PRED
533	to	PRED
533	all	OBJ
533	the	OBJ
533	other	OBJ
533	kinds	OBJ
533	of	OBJ
533	animals	OBJ
534	love	O
534	what	O
534	is	O
534	the	O
534	difference	PRED
534	between	O
534	i	OBJ
534	love	OBJ
534	you	OBJ
534	and	O
534	i	OBJ
534	have	OBJ
534	love	OBJ
534	for	OBJ
534	you	OBJ
535	what	O
535	is	O
535	the	O
535	different	PRED
535	between	O
535	offshore	OBJ
535	and	O
535	onshore	OBJ
536	how	O
536	does	O
536	the	O
536	new	OBJ
536	airbus	OBJ
536	a350xwb	OBJ
536	compare	PRED
536	to	O
536	the	O
536	boeing	OBJ
536	787	OBJ
536	dreamliner	OBJ
537	is	O
537	the	O
537	equator	OBJ
537	hotter	PRED
537	than	O
537	the	O
537	poles	OBJ
537	because	O
537	it	O
537	s	O
537	spinning	O
537	faster	O
538	what	O
538	is	O
538	the	O
538	difference	PRED
538	between	O
538	t1	OBJ
538	and	O
538	t2	OBJ
538	imaging	OBJ
538	in	OBJ
538	mri	OBJ
539	which	O
539	is	O
539	better	PRED
539	for	O
539	cse	O
539	in	O
539	vit	OBJ
539	vellore	OBJ
539	or	O
539	certain	OBJ
539	with	OBJ
539	maths	OBJ
539	in	OBJ
539	iiit	OBJ
539	delhi	OBJ
540	how	O
540	do	O
540	alpha	OBJ
540	and	O
540	beta	OBJ
540	forms	OBJ
540	of	O
540	glucose	O
540	differ	PRED
541	how	O
541	did	O
541	baroque	OBJ
541	art	OBJ
541	differ	PRED
541	from	O
541	renaissance	OBJ
542	what	O
542	are	O
542	the	O
542	differences	PRED
542	between	O
542	java	OBJ
542	serialization	OBJ
542	and	O
542	hadoop	OBJ
542	serialization	OBJ
543	what	O
543	are	O
543	the	O
543	pros	PRED
543	and	PRED
543	cons	PRED
543	of	O
543	bagged	OBJ
543	mulch	OBJ
543	versus	O
543	city	OBJ
543	mulch	OBJ
544	for	O
544	graduate	ASP
544	admissions	ASP
544	is	O
544	it	O
544	better	PRED
544	to	O
544	attend	OBJ
544	a	OBJ
544	well	OBJ
544	known	OBJ
544	undergrad	OBJ
544	program	OBJ
544	with	OBJ
544	advanced	OBJ
544	coursework	OBJ
544	or	O
544	one	OBJ
544	where	OBJ
544	i	OBJ
544	can	OBJ
544	write	OBJ
544	a	OBJ
544	bachelors	OBJ
544	thesis	OBJ
545	why	O
545	is	O
545	pollution	ASP
545	less	O
545	due	O
545	to	O
545	organic	OBJ
545	agriculture	OBJ
545	as	O
545	compared	PRED
545	to	PRED
545	chemical	OBJ
545	intensive	OBJ
545	agriculture	OBJ
546	does	O
546	interns	OBJ
546	get	O
546	paid	O
546	more	PRED
546	than	O
546	salary	OBJ
546	base	OBJ
546	accountant	OBJ
547	what	O
547	s	O
547	the	O
547	difference	PRED
547	between	O
547	mac	OBJ
547	os	OBJ
547	windows	OBJ
547	and	O
547	linux	OBJ
548	what	O
548	is	O
548	the	O
548	difference	PRED
548	between	O
548	d	OBJ
548	ribose	OBJ
548	and	O
548	ribose	O
549	is	O
549	the	O
549	color	OBJ
549	ivory	OBJ
549	the	O
549	same	PRED
549	as	O
549	white	OBJ
550	what	O
550	are	O
550	the	O
550	tuples	OBJ
550	and	O
550	lists	OBJ
550	in	OBJ
550	python	OBJ
550	what	O
550	is	O
550	the	O
550	difference	PRED
550	between	O
550	them	O
550	are	O
550	they	O
550	same	PRED
550	as	PRED
550	arrays	OBJ
550	in	OBJ
550	java	OBJ
550	or	OBJ
550	c	OBJ
551	which	O
551	is	O
551	the	O
551	better	PRED
551	option	ASP
551	when	ASP
551	planning	ASP
551	a	ASP
551	trip	ASP
551	from	ASP
551	bangalore	ASP
551	to	ASP
551	goa	ASP
551	should	O
551	we	O
551	go	OBJ
551	by	OBJ
551	car	OBJ
551	and	OBJ
551	start	OBJ
551	driving	OBJ
551	at	OBJ
551	night	OBJ
551	or	O
551	should	O
551	we	O
551	go	OBJ
551	by	OBJ
551	train	OBJ
551	to	OBJ
551	goa	OBJ
551	and	OBJ
551	reserve	OBJ
551	a	OBJ
551	car	OBJ
551	there	OBJ
552	i	O
552	got	O
552	two	O
552	offers	O
552	wipro	O
552	and	O
552	accenture	O
552	pls	O
552	suggest	O
552	me	O
552	which	O
552	is	O
552	better	PRED
552	and	O
552	why	O
552	while	O
552	package	OBJ
552	of	OBJ
552	accenture	OBJ
552	is	OBJ
552	3	OBJ
552	5	OBJ
552	and	O
552	wipro	OBJ
552	is	OBJ
552	3	OBJ
552	25	OBJ
553	what	O
553	is	O
553	the	O
553	difference	PRED
553	between	O
553	precision	OBJ
553	and	O
553	accuracy	OBJ
554	should	O
554	you	OBJ
554	choose	OBJ
554	your	OBJ
554	committee	OBJ
554	members	OBJ
554	or	O
554	should	O
554	your	OBJ
554	advisor	OBJ
555	what	O
555	are	O
555	the	O
555	most	OBJ
555	common	OBJ
555	traffic	OBJ
555	convictions	OBJ
555	in	OBJ
555	arkansas	OBJ
555	and	O
555	how	O
555	does	O
555	the	O
555	severity	ASP
555	of	ASP
555	the	ASP
555	convictions	ASP
555	differ	PRED
555	in	OBJ
555	california	OBJ
556	which	O
556	one	O
556	is	O
556	better	PRED
556	samsung	OBJ
556	galaxy	OBJ
556	s7	OBJ
556	edge	OBJ
556	or	O
556	iphone	OBJ
556	6s	OBJ
557	which	O
557	is	O
557	better	PRED
557	a	O
557	career	OBJ
557	in	OBJ
557	environmental	OBJ
557	buildings	OBJ
557	or	O
557	typical	OBJ
557	structural	OBJ
557	engineer	OBJ
558	which	O
558	is	O
558	better	PRED
558	gun	O
558	m16	OBJ
558	or	O
558	insas	OBJ
559	which	O
559	travel	O
559	agency	O
559	is	O
559	good	PRED
559	thomas	OBJ
559	cook	OBJ
559	or	O
559	cox	OBJ
559	and	OBJ
559	kings	OBJ
559	for	O
559	international	ASP
559	travel	ASP
559	in	O
559	terms	O
559	of	O
559	budget	ASP
559	and	ASP
559	comforts	ASP
560	low	OBJ
560	quality	OBJ
560	paper	OBJ
560	or	O
560	no	OBJ
560	paper	OBJ
560	which	O
560	is	O
560	better	PRED
560	for	O
560	an	O
560	undergraduate	ASP
560	in	ASP
560	phd	ASP
560	admission	ASP
561	which	O
561	one	O
561	is	O
561	better	PRED
561	xm	OBJ
561	radio	OBJ
561	or	O
561	sirus	OBJ
561	radio	OBJ
562	what	O
562	s	O
562	the	O
562	difference	PRED
562	between	O
562	a	O
562	proclamation	OBJ
562	and	O
562	a	O
562	declaration	OBJ
563	what	O
563	s	O
563	the	O
563	difference	PRED
563	between	O
563	pvz	OBJ
563	free	OBJ
563	and	O
563	pvz	O
564	who	O
564	is	O
564	more	PRED
564	likely	ASP
564	to	ASP
564	cause	ASP
564	the	ASP
564	ww3	ASP
564	trump	OBJ
564	or	O
564	clinton	OBJ
565	what	O
565	are	O
565	the	O
565	differences	PRED
565	between	O
565	chinese	OBJ
565	culture	OBJ
565	and	O
565	western	OBJ
565	culture	OBJ
566	is	O
566	it	O
566	better	PRED
566	to	O
566	document	OBJ
566	functions	OBJ
566	in	OBJ
566	the	OBJ
566	header	OBJ
566	file	OBJ
566	or	O
566	the	O
566	source	OBJ
566	file	OBJ
567	what	O
567	is	O
567	the	O
567	difference	PRED
567	between	O
567	teller	OBJ
567	1	OBJ
567	2	OBJ
567	and	O
567	3	OBJ
568	what	O
568	are	O
568	the	O
568	rules	OBJ
568	and	OBJ
568	regulations	OBJ
568	when	OBJ
568	visiting	OBJ
568	an	OBJ
568	inmate	OBJ
568	at	OBJ
568	valdosta	OBJ
568	prison	OBJ
568	and	O
568	how	O
568	does	O
568	it	O
568	compare	PRED
568	to	O
568	prisons	OBJ
568	in	OBJ
568	hawaii	OBJ
569	how	O
569	much	ASP
569	do	O
569	hooters	OBJ
569	waitresses	OBJ
569	make	O
569	compared	PRED
569	to	PRED
569	regular	OBJ
569	waiters	OBJ
569	and	OBJ
569	waitresses	OBJ
570	should	O
570	i	O
570	use	O
570	recommendation	OBJ
570	letter	OBJ
570	from	OBJ
570	young	OBJ
570	professor	OBJ
570	i	OBJ
570	worked	OBJ
570	with	OBJ
570	or	O
570	well	OBJ
570	known	OBJ
570	professor	OBJ
570	i	OBJ
570	met	OBJ
570	in	OBJ
570	class	OBJ
571	what	O
571	is	O
571	the	O
571	difference	PRED
571	between	O
571	smoke	OBJ
571	and	O
571	sanity	OBJ
571	testing	OBJ
572	what	O
572	are	O
572	the	O
572	differences	PRED
572	in	O
572	student	ASP
572	load	ASP
572	at	O
572	liberal	OBJ
572	arts	OBJ
572	colleges	OBJ
572	vs	O
572	research	OBJ
572	universities	OBJ
573	how	O
573	does	O
573	sauron	OBJ
573	s	OBJ
573	power	OBJ
573	compare	PRED
573	to	O
573	that	OBJ
573	of	OBJ
573	morgoth	OBJ
574	what	O
574	is	O
574	difference	PRED
574	between	O
574	resistance	OBJ
574	reactance	OBJ
574	and	O
574	impedance	OBJ
575	who	O
575	is	O
575	sexier	PRED
575	tracer	OBJ
575	or	O
575	widowmaker	OBJ
576	which	O
576	has	O
576	a	O
576	better	PRED
576	internet	ASP
